"date","pais","equipo","material","cantidad","um"
2023-04-19,"Perú","cuchara_na_2",661605,871,"KG"
2023-04-19,"Perú","cuchara_na_3",626221,120,"KG"
2023-04-19,"Perú","cuchara_na_3",626227,900,"KG"
2023-04-19,"Perú","cuchara_na_3",626246,900,"KG"
2023-04-19,"Perú","cuchara_na_3",661469,5232.5,"KG"
2023-04-19,"Perú","cuchara_na_3",661470,3904.25,"KG"
2023-04-19,"Perú","cuchara_na_3",661578,311.34,"KG"
2023-04-19,"Perú","cuchara_na_3",661579,64,"KG"
2023-04-19,"Perú","cuchara_na_3",661600,3195.85,"KG"
2023-04-19,"Perú","cuchara_na_3",661604,3416.2,"KG"
2023-04-19,"Perú","cuchara_na_3",661605,871,"KG"
2023-04-20,"Alemania","cuchara_na_2",626209,30,"KG"
2023-04-20,"Alemania","cuchara_na_2",626285,750,"KG"
2023-04-20,"Austria","cuchara_na_2",626205,30,"KG"
2023-04-20,"Brasil","cuba_horno_electrico_ebt",661315,679.2,"KG"
2023-04-20,"Brasil","cuba_horno_electrico_ebt",661316,203.25,"KG"
2023-04-20,"Brasil","cuba_horno_electrico_ebt",661467,3556,"KG"
2023-04-20,"Brasil","cuba_horno_electrico_ebt",661468,812,"KG"
2023-04-20,"Brasil","cuchara_na_1",650949,500,"KG"
2023-04-20,"Brasil","cuchara_na_2",650949,1800,"KG"
2023-04-20,"Brasil","cuchara_na_2",660683,1.8,"KG"
2023-04-20,"Brasil","cuchara_na_2",660686,60,"KG"
2023-04-20,"Brasil","cuchara_na_2",660687,300,"KG"
2023-04-20,"Brasil","cuchara_na_2",660688,88,"KG"
2023-04-20,"Brasil","cuchara_na_4",650949,500,"KG"
2023-04-20,"Brasil","cuchara_na_5",650949,650,"KG"
2023-04-20,"Brasil","cuchara_na_5",660683,0.6,"KG"
2023-04-20,"Brasil","cuchara_na_5",660686,10,"KG"
2023-04-20,"Brasil","cuchara_na_5",660687,80,"KG"
2023-04-20,"Brasil","cuchara_na_6",650949,500,"KG"
2023-04-20,"Brasil","cuchara_na_6",660686,40,"KG"
2023-04-20,"España","cuba_horno_electrico_ebt",600027,8400,"KG"
2023-04-20,"España","cuba_horno_electrico_ebt",600029,3000,"KG"
2023-04-20,"España","cuba_horno_electrico_ebt",600031,9000,"KG"
2023-04-20,"España","cuba_horno_electrico_ebt",600033,4500,"KG"
2023-04-20,"Perú","cuchara_na_2",629872,30,"KG"
2023-04-20,"Perú","cuchara_na_2",661580,104,"KG"
2023-04-20,"Perú","cuchara_na_5",661580,26,"KG"
2023-04-20,"Perú","cuchara_na_6",661580,52,"KG"
2023-04-21,"Alemania","cuba_horno_electrico_ebt",626160,130.5,"KG"
2023-04-21,"Alemania","cuba_horno_electrico_ebt",626161,110.56,"KG"
2023-04-21,"Brasil","cuba_horno_electrico_ebt",626130,2113.44,"KG"
2023-04-21,"Brasil","cuba_horno_electrico_ebt",626132,1367.52,"KG"
2023-04-21,"Brasil","cuba_horno_electrico_ebt",661299,3924.6,"KG"
2023-04-21,"Brasil","cuba_horno_electrico_ebt",661300,6733.2,"KG"
2023-04-21,"Brasil","cuba_horno_electrico_ebt",661301,2678.4,"KG"
2023-04-21,"Brasil","cuba_horno_electrico_ebt",661302,5424.3,"KG"
2023-04-21,"Brasil","cuba_horno_electrico_ebt",661303,16291.8,"KG"
2023-04-21,"Brasil","cuba_horno_electrico_ebt",661304,8958.6,"KG"
2023-04-21,"Brasil","cuba_horno_electrico_ebt",661306,1866.36,"KG"
2023-04-21,"Brasil","cuba_horno_electrico_ebt",661310,292.5,"KG"
2023-04-21,"Brasil","cuba_horno_electrico_ebt",661314,555.15,"KG"
2023-04-21,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-04-21,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-04-21,"Brasil","cuchara_na_7",669406,146.11,"KG"
2023-04-21,"China","cuba_horno_electrico_ebt",626135,978.72,"KG"
2023-04-21,"España","cuba_horno_electrico_ebt",600027,30000,"KG"
2023-04-21,"España","cuba_horno_electrico_ebt",600029,3600,"KG"
2023-04-21,"España","cuba_horno_electrico_ebt",600033,3000,"KG"
2023-04-21,"Perú","cuchara_na_7",626227,900,"KG"
2023-04-21,"Perú","cuchara_na_7",626246,900,"KG"
2023-04-21,"Perú","cuchara_na_7",661469,5425.7,"KG"
2023-04-21,"Perú","cuchara_na_7",661470,3912.3,"KG"
2023-04-21,"Perú","cuchara_na_7",661578,311.34,"KG"
2023-04-21,"Perú","cuchara_na_7",661579,64,"KG"
2023-04-21,"Perú","cuchara_na_7",661600,3203.9,"KG"
2023-04-21,"Perú","cuchara_na_7",661604,3416.2,"KG"
2023-04-21,"Perú","cuchara_na_7",661605,871,"KG"
2023-04-22,"Alemania","cuchara_na_3",626209,3,"KG"
2023-04-22,"Alemania","cuchara_na_3",650949,500,"KG"
2023-04-22,"Alemania","cuchara_na_7",650949,500,"KG"
2023-04-22,"Austria","cuchara_na_3",626205,3.5,"KG"
2023-04-22,"Austria","cuchara_na_6",626205,15,"KG"
2023-04-22,"Brasil","cuchara_na_1",660683,1.4,"KG"
2023-04-22,"Brasil","cuchara_na_3",660683,0.2,"KG"
2023-04-22,"Brasil","cuchara_na_3",660687,40,"KG"
2023-04-22,"Brasil","cuchara_na_3",660688,16,"KG"
2023-04-22,"Brasil","cuchara_na_4",660683,0.9,"KG"
2023-04-22,"Brasil","cuchara_na_4",660686,20,"KG"
2023-04-22,"Brasil","cuchara_na_5",650949,500,"KG"
2023-04-22,"Brasil","cuchara_na_5",660683,0.6,"KG"
2023-04-22,"Brasil","cuchara_na_5",660687,140,"KG"
2023-04-22,"Brasil","cuchara_na_5",660688,88,"KG"
2023-04-22,"Brasil","cuchara_na_6",660683,1.9,"KG"
2023-04-22,"Perú","cuchara_na_3",629872,20,"KG"
2023-04-22,"Perú","cuchara_na_5",661580,52,"KG"
2023-04-23,"Brasil","zona_de_colada_continua_2",626312,50.1,"KG"
2023-04-24,"Alemania","cuchara_na_3",626209,6,"KG"
2023-04-24,"Alemania","cuchara_na_3",626285,100,"KG"
2023-04-24,"Alemania","cuchara_na_4",626209,4,"KG"
2023-04-24,"Alemania","cuchara_na_7",626209,7,"KG"
2023-04-24,"Austria","cuchara_na_3",626205,4.5,"KG"
2023-04-24,"Austria","cuchara_na_4",626205,2,"KG"
2023-04-24,"Austria","cuchara_na_7",626205,5.5,"KG"
2023-04-24,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-04-24,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-04-24,"Brasil","cuchara_na_3",660683,0.6,"KG"
2023-04-24,"Brasil","cuchara_na_3",660686,30,"KG"
2023-04-24,"Brasil","cuchara_na_3",660687,120,"KG"
2023-04-24,"Brasil","cuchara_na_3",660688,48,"KG"
2023-04-24,"Brasil","cuchara_na_4",660683,0.5,"KG"
2023-04-24,"Brasil","cuchara_na_4",660686,10,"KG"
2023-04-24,"Brasil","cuchara_na_4",660687,60,"KG"
2023-04-24,"Brasil","cuchara_na_4",660688,24,"KG"
2023-04-24,"Brasil","cuchara_na_4",669406,146.11,"KG"
2023-04-24,"Brasil","cuchara_na_7",660683,0.8,"KG"
2023-04-24,"Brasil","cuchara_na_7",660686,20,"KG"
2023-04-24,"Brasil","cuchara_na_7",660687,120,"KG"
2023-04-24,"Brasil","cuchara_na_7",660688,48,"KG"
2023-04-24,"Brasil","zona_de_colada_continua_2",626312,66.8,"KG"
2023-04-24,"Brasil","zona_de_colada_continua_2",650946,39700,"KG"
2023-04-24,"Brasil","zona_de_colada_continua_2",661317,2000,"KG"
2023-04-24,"Brasil","zona_de_colada_continua_2",661318,11000,"KG"
2023-04-24,"España","cuba_horno_electrico_ebt",600027,300,"KG"
2023-04-24,"España","cuba_horno_electrico_ebt",600031,9000,"KG"
2023-04-24,"Perú","cuchara_na_4",626221,400,"KG"
2023-04-24,"Perú","cuchara_na_4",626227,900,"KG"
2023-04-24,"Perú","cuchara_na_4",626246,900,"KG"
2023-04-24,"Perú","cuchara_na_4",629872,20,"KG"
2023-04-24,"Perú","cuchara_na_4",661469,6810.3,"KG"
2023-04-24,"Perú","cuchara_na_4",661470,4186,"KG"
2023-04-24,"Perú","cuchara_na_4",661578,311.34,"KG"
2023-04-24,"Perú","cuchara_na_4",661579,64,"KG"
2023-04-24,"Perú","cuchara_na_4",661600,3316.6,"KG"
2023-04-24,"Perú","cuchara_na_4",661601,1400.7,"KG"
2023-04-24,"Perú","cuchara_na_4",661604,4187.6,"KG"
2023-04-24,"Perú","cuchara_na_4",661605,871,"KG"
2023-04-24,"Perú","cuchara_na_7",629872,20,"KG"
2023-04-25,"Brasil","cuchara_na_1",660686,40,"KG"
2023-04-25,"Brasil","cuchara_na_5",660685,92.24,"KG"
2023-04-25,"Perú","cuchara_na_5",626221,600,"KG"
2023-04-25,"Perú","cuchara_na_5",626227,1000,"KG"
2023-04-25,"Perú","cuchara_na_5",626246,1100,"KG"
2023-04-25,"Perú","cuchara_na_5",661578,311.34,"KG"
2023-04-25,"Perú","cuchara_na_5",661579,64,"KG"
2023-04-25,"Perú","cuchara_na_5",661602,3423.14,"KG"
2023-04-25,"Perú","cuchara_na_5",661603,3423.14,"KG"
2023-04-26,"Alemania","cuchara_na_3",626209,3,"KG"
2023-04-26,"Alemania","cuchara_na_4",626209,2,"KG"
2023-04-26,"Alemania","cuchara_na_7",626209,3,"KG"
2023-04-26,"Austria","cuchara_na_3",626205,1.5,"KG"
2023-04-26,"Austria","cuchara_na_4",626205,1,"KG"
2023-04-26,"Austria","cuchara_na_7",626205,1.5,"KG"
2023-04-26,"Brasil","cuba_horno_electrico_ebt",661315,679.2,"KG"
2023-04-26,"Brasil","cuba_horno_electrico_ebt",661316,203.25,"KG"
2023-04-26,"Brasil","cuba_horno_electrico_ebt",661467,1680,"KG"
2023-04-26,"Brasil","cuba_horno_electrico_ebt",661468,420,"KG"
2023-04-26,"Brasil","cuchara_na_3",660683,0.6,"KG"
2023-04-26,"Brasil","cuchara_na_3",660686,10,"KG"
2023-04-26,"Brasil","cuchara_na_3",660687,60,"KG"
2023-04-26,"Brasil","cuchara_na_3",660688,24,"KG"
2023-04-26,"Brasil","cuchara_na_4",660683,0.2,"KG"
2023-04-26,"Brasil","cuchara_na_4",660686,10,"KG"
2023-04-26,"Brasil","cuchara_na_4",660687,40,"KG"
2023-04-26,"Brasil","cuchara_na_4",660688,16,"KG"
2023-04-26,"Brasil","cuchara_na_7",660683,0.5,"KG"
2023-04-26,"Brasil","cuchara_na_7",660686,10,"KG"
2023-04-26,"Brasil","cuchara_na_7",660687,60,"KG"
2023-04-26,"Brasil","cuchara_na_7",660688,24,"KG"
2023-04-26,"Brasil","zona_de_colada_continua_2",650946,37300,"KG"
2023-04-26,"Brasil","zona_de_colada_continua_2",661317,2500,"KG"
2023-04-26,"Brasil","zona_de_colada_continua_2",661320,2500,"KG"
2023-04-26,"Brasil","zona_de_colada_continua_2",661372,1209.18,"KG"
2023-04-26,"Brasil","zona_de_colada_continua_2",661373,738.36,"KG"
2023-04-26,"Brasil","zona_de_colada_continua_2",671352,2220,"KG"
2023-04-26,"España","cuba_horno_electrico_ebt",600027,8100,"KG"
2023-04-26,"España","cuba_horno_electrico_ebt",600029,2200,"KG"
2023-04-26,"España","cuba_horno_electrico_ebt",600031,8600,"KG"
2023-04-26,"España","cuba_horno_electrico_ebt",600033,3500,"KG"
2023-04-26,"Perú","cuchara_na_3",629872,20,"KG"
2023-04-26,"Perú","cuchara_na_3",661580,52,"KG"
2023-04-26,"Perú","cuchara_na_5",629872,30,"KG"
2023-04-26,"Perú","cuchara_na_5",661579,64,"KG"
2023-04-26,"Perú","cuchara_na_7",629872,15,"KG"
2023-04-26,"Perú","cuchara_na_7",661580,52,"KG"
2023-04-26,"Suiza","cuba_horno_electrico_ebt",600017,793,"KG"
2023-04-26,"Suiza","cuba_horno_electrico_ebt",600018,634.4,"KG"
2023-04-27,"Alemania","cuchara_na_3",626209,1,"KG"
2023-04-27,"Alemania","cuchara_na_7",626209,1,"KG"
2023-04-27,"Austria","cuchara_na_3",626205,0.5,"KG"
2023-04-27,"Austria","cuchara_na_7",626205,0.5,"KG"
2023-04-27,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-04-27,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-04-27,"Brasil","cuchara_na_2",650949,500,"KG"
2023-04-27,"Brasil","cuchara_na_2",660687,140,"KG"
2023-04-27,"Brasil","cuchara_na_3",650949,1500,"KG"
2023-04-27,"Brasil","cuchara_na_3",660683,0.1,"KG"
2023-04-27,"Brasil","cuchara_na_3",660687,20,"KG"
2023-04-27,"Brasil","cuchara_na_3",660688,8,"KG"
2023-04-27,"Brasil","cuchara_na_4",650949,1000,"KG"
2023-04-27,"Brasil","cuchara_na_7",650949,1000,"KG"
2023-04-27,"Brasil","cuchara_na_7",660683,0.1,"KG"
2023-04-27,"Brasil","cuchara_na_7",660687,20,"KG"
2023-04-27,"Brasil","cuchara_na_7",660688,8,"KG"
2023-04-27,"Brasil","zona_de_colada_continua_2",626312,33.4,"KG"
2023-04-27,"Brasil","zona_de_colada_continua_2",650946,6000,"KG"
2023-04-27,"Brasil","zona_de_colada_continua_2",661317,400,"KG"
2023-04-27,"Brasil","zona_de_colada_continua_2",661320,500,"KG"
2023-04-27,"Brasil","zona_de_colada_continua_2",671352,120,"KG"
2023-04-27,"España","cuba_horno_electrico_ebt",600027,300,"KG"
2023-04-27,"España","cuba_horno_electrico_ebt",600031,3000,"KG"
2023-04-28,"Alemania","cuchara_na_3",626209,2,"KG"
2023-04-28,"Alemania","cuchara_na_4",626209,1,"KG"
2023-04-28,"Alemania","cuchara_na_7",626209,2,"KG"
2023-04-28,"Austria","cuchara_na_3",626205,1,"KG"
2023-04-28,"Austria","cuchara_na_4",626205,0.5,"KG"
2023-04-28,"Austria","cuchara_na_7",626205,1,"KG"
2023-04-28,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-04-28,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-04-28,"Brasil","cuba_horno_electrico_ebt",661467,770,"KG"
2023-04-28,"Brasil","cuchara_na_3",660683,0.3,"KG"
2023-04-28,"Brasil","cuchara_na_3",660686,10,"KG"
2023-04-28,"Brasil","cuchara_na_3",660687,40,"KG"
2023-04-28,"Brasil","cuchara_na_3",660688,16,"KG"
2023-04-28,"Brasil","cuchara_na_4",660683,0.1,"KG"
2023-04-28,"Brasil","cuchara_na_4",660687,20,"KG"
2023-04-28,"Brasil","cuchara_na_4",660688,8,"KG"
2023-04-28,"Brasil","cuchara_na_7",660683,0.2,"KG"
2023-04-28,"Brasil","cuchara_na_7",660686,10,"KG"
2023-04-28,"Brasil","cuchara_na_7",660687,40,"KG"
2023-04-28,"Brasil","cuchara_na_7",660688,16,"KG"
2023-04-28,"Brasil","zona_de_colada_continua_2",650946,3864,"KG"
2023-04-28,"Brasil","zona_de_colada_continua_2",661317,400,"KG"
2023-04-28,"Brasil","zona_de_colada_continua_2",661321,85,"KG"
2023-04-28,"Brasil","zona_de_colada_continua_2",671352,180,"KG"
2023-04-28,"España","cuba_horno_electrico_ebt",600027,300,"KG"
2023-04-28,"España","cuba_horno_electrico_ebt",600029,1000,"KG"
2023-04-28,"España","cuba_horno_electrico_ebt",600031,3000,"KG"
2023-04-28,"España","cuba_horno_electrico_ebt",600033,4500,"KG"
2023-04-28,"Perú","cuchara_na_7",629872,20,"KG"
2023-04-28,"Perú","cuchara_na_7",661580,52,"KG"
2023-04-28,"Suiza","cuba_horno_electrico_ebt",600017,317.2,"KG"
2023-04-29,"Brasil","cuchara_na_5",660685,92.24,"KG"
2023-05-02,"Alemania","cuchara_na_1",626209,14,"KG"
2023-05-02,"Alemania","cuchara_na_3",626209,17,"KG"
2023-05-02,"Alemania","cuchara_na_4",626209,3,"KG"
2023-05-02,"Alemania","cuchara_na_4",626285,200,"KG"
2023-05-02,"Alemania","cuchara_na_7",626209,7,"KG"
2023-05-02,"Alemania","cuchara_na_7",626285,125,"KG"
2023-05-02,"Austria","cuchara_na_1",626205,7,"KG"
2023-05-02,"Austria","cuchara_na_3",626205,15,"KG"
2023-05-02,"Austria","cuchara_na_4",626205,1.5,"KG"
2023-05-02,"Austria","cuchara_na_7",626205,3.5,"KG"
2023-05-02,"Brasil","cuba_horno_electrico_ebt",661315,452.8,"KG"
2023-05-02,"Brasil","cuba_horno_electrico_ebt",661316,135.5,"KG"
2023-05-02,"Brasil","cuba_horno_electrico_ebt",661467,2856,"KG"
2023-05-02,"Brasil","cuchara_na_1",660683,0.7,"KG"
2023-05-02,"Brasil","cuchara_na_1",660686,20,"KG"
2023-05-02,"Brasil","cuchara_na_1",660687,140,"KG"
2023-05-02,"Brasil","cuchara_na_1",660688,56,"KG"
2023-05-02,"Brasil","cuchara_na_1",669406,146.11,"KG"
2023-05-02,"Brasil","cuchara_na_2",660685,92.24,"KG"
2023-05-02,"Brasil","cuchara_na_3",660683,0.1,"KG"
2023-05-02,"Brasil","cuchara_na_3",660686,10,"KG"
2023-05-02,"Brasil","cuchara_na_3",660687,20,"KG"
2023-05-02,"Brasil","cuchara_na_3",660688,8,"KG"
2023-05-02,"Brasil","cuchara_na_4",660683,0.3,"KG"
2023-05-02,"Brasil","cuchara_na_4",660686,10,"KG"
2023-05-02,"Brasil","cuchara_na_4",660687,60,"KG"
2023-05-02,"Brasil","cuchara_na_4",660688,24,"KG"
2023-05-02,"Brasil","cuchara_na_7",660683,0.4,"KG"
2023-05-02,"Brasil","cuchara_na_7",660686,10,"KG"
2023-05-02,"Brasil","cuchara_na_7",660687,80,"KG"
2023-05-02,"Brasil","cuchara_na_7",660688,32,"KG"
2023-05-02,"Brasil","zona_de_colada_continua_2",650946,18000,"KG"
2023-05-02,"Brasil","zona_de_colada_continua_2",661321,170,"KG"
2023-05-02,"Brasil","zona_de_colada_continua_2",671352,120,"KG"
2023-05-02,"España","cuba_horno_electrico_ebt",600029,3000,"KG"
2023-05-02,"España","cuba_horno_electrico_ebt",600031,15000,"KG"
2023-05-02,"España","cuba_horno_electrico_ebt",600033,9000,"KG"
2023-05-02,"Perú","cuchara_na_1",601076,200,"KG"
2023-05-02,"Perú","cuchara_na_1",626221,100,"KG"
2023-05-02,"Perú","cuchara_na_1",626227,900,"KG"
2023-05-02,"Perú","cuchara_na_1",626246,900,"KG"
2023-05-02,"Perú","cuchara_na_1",629872,20,"KG"
2023-05-02,"Perú","cuchara_na_1",661469,6762,"KG"
2023-05-02,"Perú","cuchara_na_1",661470,4105.5,"KG"
2023-05-02,"Perú","cuchara_na_1",661578,311.34,"KG"
2023-05-02,"Perú","cuchara_na_1",661579,64,"KG"
2023-05-02,"Perú","cuchara_na_1",661600,3381,"KG"
2023-05-02,"Perú","cuchara_na_1",661604,4187.6,"KG"
2023-05-02,"Perú","cuchara_na_1",661605,871,"KG"
2023-05-02,"Perú","cuchara_na_2",626221,600,"KG"
2023-05-02,"Perú","cuchara_na_2",626227,1000,"KG"
2023-05-02,"Perú","cuchara_na_2",626246,1100,"KG"
2023-05-02,"Perú","cuchara_na_2",661578,311.34,"KG"
2023-05-02,"Perú","cuchara_na_2",661579,64,"KG"
2023-05-02,"Perú","cuchara_na_2",661602,2956.66,"KG"
2023-05-02,"Perú","cuchara_na_2",661603,2908.64,"KG"
2023-05-02,"Perú","cuchara_na_3",661580,52,"KG"
2023-05-02,"Perú","cuchara_na_4",661580,52,"KG"
2023-05-02,"Suiza","cuba_horno_electrico_ebt",600017,919.88,"KG"
2023-05-02,"Suiza","cuba_horno_electrico_ebt",600018,697.84,"KG"
2023-05-03,"Alemania","cuchara_na_1",626209,14,"KG"
2023-05-03,"Alemania","cuchara_na_1",626285,100,"KG"
2023-05-03,"Alemania","cuchara_na_3",626209,1,"KG"
2023-05-03,"Alemania","cuchara_na_4",626209,1,"KG"
2023-05-03,"Alemania","cuchara_na_4",626285,200,"KG"
2023-05-03,"Alemania","cuchara_na_6",626209,9,"KG"
2023-05-03,"Austria","cuchara_na_1",626205,12,"KG"
2023-05-03,"Austria","cuchara_na_3",626205,0.5,"KG"
2023-05-03,"Austria","cuchara_na_4",626205,0.5,"KG"
2023-05-03,"Austria","cuchara_na_6",626205,7,"KG"
2023-05-03,"Brasil","cuchara_na_1",660683,0.2,"KG"
2023-05-03,"Brasil","cuchara_na_1",660686,10,"KG"
2023-05-03,"Brasil","cuchara_na_1",660687,40,"KG"
2023-05-03,"Brasil","cuchara_na_1",660688,16,"KG"
2023-05-03,"Brasil","cuchara_na_2",660688,88,"KG"
2023-05-03,"Brasil","cuchara_na_3",660683,0.1,"KG"
2023-05-03,"Brasil","cuchara_na_3",660687,20,"KG"
2023-05-03,"Brasil","cuchara_na_3",660688,8,"KG"
2023-05-03,"Brasil","cuchara_na_4",660683,0.1,"KG"
2023-05-03,"Brasil","cuchara_na_4",660687,20,"KG"
2023-05-03,"Brasil","cuchara_na_4",660688,8,"KG"
2023-05-03,"Brasil","cuchara_na_6",660683,0.3,"KG"
2023-05-03,"Brasil","cuchara_na_6",660686,10,"KG"
2023-05-03,"Brasil","cuchara_na_6",660687,60,"KG"
2023-05-03,"Brasil","cuchara_na_6",660688,24,"KG"
2023-05-03,"Brasil","cuchara_na_6",669406,146.11,"KG"
2023-05-03,"Perú","cuchara_na_1",661580,52,"KG"
2023-05-03,"Perú","cuchara_na_1",661600,354.2,"KG"
2023-05-03,"Perú","cuchara_na_1",661601,2801.4,"KG"
2023-05-03,"Perú","cuchara_na_6",601076,200,"KG"
2023-05-03,"Perú","cuchara_na_6",626221,100,"KG"
2023-05-03,"Perú","cuchara_na_6",626227,900,"KG"
2023-05-03,"Perú","cuchara_na_6",626246,900,"KG"
2023-05-03,"Perú","cuchara_na_6",629872,20,"KG"
2023-05-03,"Perú","cuchara_na_6",661469,6858.6,"KG"
2023-05-03,"Perú","cuchara_na_6",661470,3268.3,"KG"
2023-05-03,"Perú","cuchara_na_6",661578,311.34,"KG"
2023-05-03,"Perú","cuchara_na_6",661579,64,"KG"
2023-05-03,"Perú","cuchara_na_6",661600,3727.15,"KG"
2023-05-03,"Perú","cuchara_na_6",661604,4187.6,"KG"
2023-05-03,"Perú","cuchara_na_6",661605,871,"KG"
2023-05-03,"Perú","zona_de_colada_continua_2",650946,2000,"KG"
2023-05-04,"Alemania","cuchara_na_1",626209,2,"KG"
2023-05-04,"Alemania","cuchara_na_2",626285,250,"KG"
2023-05-04,"Alemania","cuchara_na_5",626285,250,"KG"
2023-05-04,"Alemania","cuchara_na_5",650949,700,"KG"
2023-05-04,"Alemania","cuchara_na_6",626209,2,"KG"
2023-05-04,"Austria","cuchara_na_1",626205,1,"KG"
2023-05-04,"Austria","cuchara_na_6",626205,1,"KG"
2023-05-04,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-05-04,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-05-04,"Brasil","cuba_horno_electrico_ebt",661468,700,"KG"
2023-05-04,"Brasil","cuchara_na_1",650949,1050,"KG"
2023-05-04,"Brasil","cuchara_na_1",660683,0.1,"KG"
2023-05-04,"Brasil","cuchara_na_1",660687,80,"KG"
2023-05-04,"Brasil","cuchara_na_1",660688,48,"KG"
2023-05-04,"Brasil","cuchara_na_2",650949,700,"KG"
2023-05-04,"Brasil","cuchara_na_2",660687,40,"KG"
2023-05-04,"Brasil","cuchara_na_2",660688,32,"KG"
2023-05-04,"Brasil","cuchara_na_3",650949,600,"KG"
2023-05-04,"Brasil","cuchara_na_3",660685,92.24,"KG"
2023-05-04,"Brasil","cuchara_na_3",660687,60,"KG"
2023-05-04,"Brasil","cuchara_na_3",660688,40,"KG"
2023-05-04,"Brasil","cuchara_na_4",650949,500,"KG"
2023-05-04,"Brasil","cuchara_na_4",660687,60,"KG"
2023-05-04,"Brasil","cuchara_na_4",660688,40,"KG"
2023-05-04,"Brasil","cuchara_na_5",660687,40,"KG"
2023-05-04,"Brasil","cuchara_na_5",660688,32,"KG"
2023-05-04,"Brasil","cuchara_na_6",650949,450,"KG"
2023-05-04,"Brasil","cuchara_na_6",660683,0.1,"KG"
2023-05-04,"Brasil","cuchara_na_6",660686,10,"KG"
2023-05-04,"Brasil","cuchara_na_6",660687,80,"KG"
2023-05-04,"Brasil","cuchara_na_6",660688,40,"KG"
2023-05-04,"Brasil","cuchara_na_7",650949,800,"KG"
2023-05-04,"Brasil","cuchara_na_7",660687,60,"KG"
2023-05-04,"Brasil","cuchara_na_7",660688,40,"KG"
2023-05-04,"Brasil","zona_de_colada_continua_2",661320,500,"KG"
2023-05-04,"España","cuba_horno_electrico_ebt",600027,15000,"KG"
2023-05-04,"España","cuba_horno_electrico_ebt",600029,1500,"KG"
2023-05-04,"España","cuba_horno_electrico_ebt",600031,3000,"KG"
2023-05-04,"Perú","cuchara_na_3",626221,600,"KG"
2023-05-04,"Perú","cuchara_na_3",626227,1000,"KG"
2023-05-04,"Perú","cuchara_na_3",626246,1100,"KG"
2023-05-04,"Perú","cuchara_na_3",661578,311.34,"KG"
2023-05-04,"Perú","cuchara_na_3",661579,64,"KG"
2023-05-04,"Perú","cuchara_na_3",661602,3539.76,"KG"
2023-05-05,"Alemania","cuchara_na_1",626209,2,"KG"
2023-05-05,"Alemania","cuchara_na_3",626209,2,"KG"
2023-05-05,"Alemania","cuchara_na_6",626209,4,"KG"
2023-05-05,"Austria","cuchara_na_1",626205,1,"KG"
2023-05-05,"Austria","cuchara_na_3",626205,1,"KG"
2023-05-05,"Austria","cuchara_na_6",626205,2,"KG"
2023-05-05,"Brasil","cuchara_na_1",660683,0.1,"KG"
2023-05-05,"Brasil","cuchara_na_1",660687,20,"KG"
2023-05-05,"Brasil","cuchara_na_1",660688,8,"KG"
2023-05-05,"Brasil","cuchara_na_3",660683,0.2,"KG"
2023-05-05,"Brasil","cuchara_na_3",660687,40,"KG"
2023-05-05,"Brasil","cuchara_na_3",660688,16,"KG"
2023-05-05,"Brasil","cuchara_na_6",660683,0.2,"KG"
2023-05-05,"Brasil","cuchara_na_6",660687,40,"KG"
2023-05-05,"Brasil","cuchara_na_6",660688,16,"KG"
2023-05-05,"España","cuba_horno_electrico_ebt",600031,3000,"KG"
2023-05-05,"España","cuba_horno_electrico_ebt",600033,4500,"KG"
2023-05-05,"Perú","cuchara_na_3",661603,1811.04,"KG"
2023-05-05,NA,"cuba_horno_electrico_ebt",671003,2570.4,"KG"
2023-05-05,NA,"cuba_horno_electrico_ebt",671004,5654.88,"KG"
2023-05-05,NA,"cuba_horno_electrico_ebt",671005,2864.16,"KG"
2023-05-05,NA,"cuba_horno_electrico_ebt",671006,330.48,"KG"
2023-05-05,NA,"cuba_horno_electrico_ebt",671007,1285.2,"KG"
2023-05-05,NA,"cuba_horno_electrico_ebt",671008,7103.04,"KG"
2023-05-05,NA,"cuba_horno_electrico_ebt",671009,14749.68,"KG"
2023-05-05,NA,"cuba_horno_electrico_ebt",671010,2536.8,"KG"
2023-05-06,"Alemania","cuchara_na_1",626209,4,"KG"
2023-05-06,"Alemania","cuchara_na_1",626285,150,"KG"
2023-05-06,"Alemania","cuchara_na_3",626209,3,"KG"
2023-05-06,"Alemania","cuchara_na_4",626209,1,"KG"
2023-05-06,"Alemania","cuchara_na_4",626285,250,"KG"
2023-05-06,"Alemania","cuchara_na_6",626209,2,"KG"
2023-05-06,"Alemania","cuchara_na_7",626209,5,"KG"
2023-05-06,"Austria","cuchara_na_1",626205,2,"KG"
2023-05-06,"Austria","cuchara_na_3",626205,2,"KG"
2023-05-06,"Austria","cuchara_na_4",626205,0.5,"KG"
